OMNIWeb Plus Browser Results

Listing for omni_min data from 20140218 to 20140223
Selected parameters:
 1 ID for IMF spacecraft
 2 Field magnitude average, nT
 3 BZ, nT (GSM)
 4 Speed, km/s
 5 Proton Density, n/cc
 6 Proton Temperature, K
 7 Flow pressure, nPa

YYYY DOY HR MN  1      2       3       4      5        6     7 
2014  54 15 48 71   12.04   -3.19   459.1   4.87   97070.  2.05
2014  54 15 49 71   12.03   -3.03   461.5   5.08   96958.  2.16
2014  54 15 50 71   11.99   -3.62   458.9   5.07   94646.  2.14
2014  54 15 51 71   11.97   -3.66   458.1   5.03   92160.  2.11
2014  54 15 52 71   12.05   -5.10   457.8   5.01   90758.  2.10
2014  54 15 53 71   12.07   -1.90 99999.9 999.99 9999999. 99.99
2014  54 15 54 71   12.01   -2.25   461.8   4.87   86137.  2.08
2014  54 15 55 71   12.00   -3.39   461.8   4.87   86511.  2.08
2014  54 15 56 71   12.01   -3.92   461.9   4.86   93762.  2.07
2014  54 15 57 71   12.01   -4.15   462.7   4.84   98794.  2.07
2014  54 15 58 71   11.99   -4.75   460.6   4.43  102804.  1.88
2014  54 15 59 71   11.94   -5.32   458.2   5.42  105874.  2.28
2014  54 16  0 71   12.00   -5.35   458.5   4.97   98244.  2.09
2014  54 16  1 71   11.94   -5.24   458.2   5.20   96516.  2.18
2014  54 16  2 71   11.85   -3.40   462.8   5.16   98925.  2.21
2014  54 16  3 71   11.87   -2.65   466.0   5.04   98205.  2.19
2014  54 16  4 71   11.86   -3.79   466.6   4.71   84915.  2.05
2014  54 16  5 71   11.91   -4.79   463.6   5.17   95582.  2.22
2014  54 16  6 71   11.95   -5.32   461.9   4.94  103485.  2.11
2014  54 16  7 71   11.94   -5.58   463.3   4.93   96902.  2.12
2014  54 16  8 71   11.95   -5.67   463.0   4.88   99142.  2.09
2014  54 16  9 71   11.91   -5.61   461.2   5.17   98190.  2.20
2014  54 16 10 71   11.90   -5.74   460.8   5.08   99010.  2.16
2014  54 16 11 71   11.90   -5.72   462.6   5.09   94795.  2.18
2014  54 16 12 71   11.86   -5.86   462.0   5.18  101356.  2.21
2014  54 16 13 71   11.87   -5.89   462.0   5.18  101377.  2.21
2014  54 16 14 71   11.85   -5.93 99999.9 999.99 9999999. 99.99
2014  54 16 15 71   11.87   -6.07   461.9   5.27  101327.  2.25
2014  54 16 16 71   11.87   -6.07   461.9   5.27  101327.  2.25
2014  54 16 17 71   11.86   -5.56 99999.9 999.99 9999999. 99.99
2014  54 16 18 71   11.86   -5.39 99999.9 999.99 9999999. 99.99
2014  54 16 19 71   11.85   -5.41 99999.9 999.99 9999999. 99.99
2014  54 16 20 71   11.88   -5.50   455.9   4.81  109390.  2.00
2014  54 16 21 71   11.88   -5.49   455.9   4.81  109390.  2.00
2014  54 16 22 71   11.87   -5.49 99999.9 999.99 9999999. 99.99
2014  54 16 23 71   11.85   -5.43 99999.9 999.99 9999999. 99.99
2014  54 16 24 71   11.80   -5.78 99999.9 999.99 9999999. 99.99
2014  54 16 25 71   11.80   -5.69   464.2   5.23  102790.  2.25
2014  54 16 26 71   11.81   -5.57   463.7   5.39   98059.  2.32
2014  54 16 27 71   11.80   -5.66   462.7   5.38   98859.  2.30
2014  54 16 28 71   11.83   -5.57   464.1   5.48  102888.  2.36
2014  54 16 29 71   11.85   -5.68   464.6   5.53   98946.  2.39
2014  54 16 30 71   11.79   -4.71   463.7   5.42   96831.  2.33
2014  54 16 31 71   11.80   -4.34   463.0   5.15  103546.  2.21
2014  54 16 32 71   11.77   -3.46   462.1   5.05   92567.  2.16
2014  54 16 33 71   11.80   -4.45   461.7   4.95  101880.  2.11
2014  54 16 34 71   11.84   -4.72   459.1   4.93  100619.  2.08
2014  54 16 35 71   11.85   -5.63   460.8   4.64   96351.  1.97
2014  54 16 36 71   11.83   -6.05   459.7   5.03   96170.  2.13
2014  54 16 37 71   11.88   -6.54   462.1   5.42  101656.  2.31
2014  54 16 38 71   11.82   -6.94   461.9   5.24   96596.  2.24
2014  54 16 39 71   11.82   -6.56   463.3   5.51  105902.  2.37
2014  54 16 40 71   11.77   -6.86   457.8   5.48   94148.  2.30
2014  54 16 41 71   11.62   -7.15   457.5   5.72  102692.  2.39
2014  54 16 42 71   11.58   -7.34   457.3   5.79  104777.  2.42
2014  54 16 43 71   11.52   -6.32   462.1   6.31  110295.  2.69
2014  54 16 44 71   11.55   -6.24   463.0   6.39  110000.  2.74
2014  54 16 45 71   11.20   -6.00 99999.9 999.99 9999999. 99.99
2014  54 16 46 71   11.19   -6.42   460.0   6.09  123231.  2.58
2014  54 16 47 71   11.19   -6.67   460.2   5.90  129829.  2.50
2014  54 16 48 71   11.15   -6.84   460.2   5.90  130005.  2.50
2014  54 16 49 71   11.11   -6.92   457.5   6.50  123499.  2.72
2014  54 16 50 71   11.18   -6.85   457.1   6.31  127032.  2.64
2014  54 16 51 71   11.25   -7.25   456.7   6.11  131125.  2.55
2014  54 16 52 71   11.23   -7.68 99999.9 999.99 9999999. 99.99
2014  54 16 53 71   11.19   -7.97 99999.9 999.99 9999999. 99.99
2014  54 16 54 71   11.24   -7.24   453.6   6.20  114705.  2.55
2014  54 16 55 71   11.23   -7.36   453.7   6.06  121341.  2.49
2014  54 16 56 71   11.08   -7.20   452.9   6.44  127340.  2.64
2014  54 16 57 71   11.05   -7.26   453.3   6.26  122508.  2.57
2014  54 16 58 71   10.98   -7.49   453.9   6.63  127727.  2.73
2014  54 16 59 71   11.07   -7.99   454.1   6.25  126543.  2.58
2014  54 17  0 71   10.98   -8.19   457.0   6.57  121228.  2.74
2014  54 17  1 71   11.17   -7.61   452.6   6.07  120879.  2.49
2014  54 17  2 71   11.08   -7.98   453.4   6.09  121053.  2.50
2014  54 17  3 71   11.08   -8.12   454.5   5.81  121917.  2.40
2014  54 17  4 71   11.04   -8.41   456.3   6.35  117029.  2.64
2014  54 17  5 71   11.20  -10.34   456.3   6.35  117029.  2.64
2014  54 17  6 71   10.99   -9.01   452.1   6.17  112359.  2.52
2014  54 17  7 71   11.00   -8.39   452.1   6.17  112357.  2.52
2014  54 17  8 71   11.03   -8.54   452.4   6.31  109413.  2.58
2014  54 17  9 71   11.02   -8.40   454.5   5.71  121598.  2.36
2014  54 17 10 71   10.90   -8.10   457.4   6.03  123370.  2.52
2014  54 17 11 71   10.83   -8.43   457.8   6.06  123604.  2.54
2014  54 17 12 71   10.78   -8.73   449.1   5.59   98043.  2.25
2014  54 17 13 71   10.76   -8.40   450.0   5.81  109048.  2.35
2014  54 17 14 71   10.75   -8.67   453.5   5.94  123278.  2.44
2014  54 17 15 71   10.55   -8.44   455.0   6.45  120232.  2.67
2014  54 17 16 71   10.31   -7.68   455.7   6.63  149679.  2.75
2014  54 17 17 71   10.26   -7.69   456.9   6.41  145540.  2.68
2014  54 17 18 71   10.22   -7.89   456.9   6.40  145325.  2.67
2014  54 17 19 71   10.17   -7.64   454.4   6.31  139693.  2.61
2014  54 17 20 71   10.14   -7.11   456.5   6.75  139005.  2.81
2014  54 17 21 71   10.09   -7.61   456.7   6.20  149236.  2.59
2014  54 17 22 71   10.10   -7.85   457.6   6.68  137287.  2.80
2014  54 17 23 71   10.17   -8.05   457.7   6.71  136476.  2.81
2014  54 17 24 71   10.20   -7.35 99999.9 999.99 9999999. 99.99
2014  54 17 25 71   10.19   -7.52   460.6   6.24  135997.  2.65
2014  54 17 26 71   10.21   -7.38   455.8   6.02  127766.  2.50
2014  54 17 27 71   10.28   -7.72   456.4   6.16  129407.  2.57
2014  54 17 28 71   10.46   -8.19   455.5   5.87  129869.  2.44
2014  54 17 29 71   10.15   -7.56   456.3   5.98  127558.  2.49
2014  54 17 30 71    9.97   -6.92   458.5   6.49  130173.  2.73
2014  54 17 31 71   10.15   -6.42   458.1   6.34  127088.  2.66
2014  54 17 32 71   10.12   -5.72   457.1   5.97  121555.  2.49
2014  54 17 33 71   10.05   -6.95   455.7   5.60  112474.  2.33
2014  54 17 34 71   10.21   -8.23   454.9   5.85   96965.  2.42
2014  54 17 35 71    9.77   -8.32   456.6   6.51  113056.  2.71
2014  54 17 36 71    9.41   -7.69   456.0   6.84  115591.  2.84
2014  54 17 37 71    9.53   -7.92   455.1   7.51  121030.  3.11
2014  54 17 38 71    9.61   -8.33   454.0   6.75   90290.  2.78
2014  54 17 39 71    9.96   -8.77   456.7   6.51  111095.  2.72
2014  54 17 40 71   10.16   -8.17   452.8   6.22  108598.  2.55
2014  54 17 41 71   10.32   -8.65   451.7   5.95  105609.  2.43
2014  54 17 42 71   10.20   -8.48   453.4   5.29   91609.  2.17
2014  54 17 43 71   10.11   -8.39   453.9   5.71  113532.  2.35
2014  54 17 44 71   10.21   -8.15   454.6   5.62  108993.  2.32
2014  54 17 45 71    9.72   -7.18   452.7   5.50  106846.  2.25
2014  54 17 46 71    9.48   -6.93   453.3   6.05  115432.  2.49
2014  54 17 47 71    9.08   -6.53   453.7   6.70  110262.  2.76
2014  54 17 48 71    9.28   -6.85   451.7   6.51  106643.  2.66
2014  54 17 49 71    9.44   -6.05   453.1   6.39  114066.  2.62
2014  54 17 50 71    9.46   -6.08   453.1   6.38  106892.  2.62
2014  54 17 51 71    9.41   -8.98   453.0   6.37   91130.  2.61
2014  54 17 52 71    8.79   -8.33   449.6   6.34  127885.  2.56
2014  54 17 53 71    8.97   -8.58   453.1   6.68  132556.  2.74
2014  54 17 54 71    9.46   -8.81   451.1   6.17  118295.  2.51
2014  54 17 55 71    9.47   -8.78   453.5   5.91  115950.  2.43
2014  54 17 56 71    9.43   -8.56   455.2   5.64  130507.  2.34
2014  54 17 57 71    9.41   -8.22 99999.9 999.99 9999999. 99.99
2014  54 17 58 71    9.37   -8.29   455.0   6.15  119273.  2.55
2014  54 17 59 71    9.16   -8.18   455.0   6.15  119273.  2.55
2014  54 18  0 71    8.86   -8.04   453.8   6.68  113311.  2.75
2014  54 18  1 71    8.89   -7.88   453.8   6.68  113311.  2.75
2014  54 18  2 71    8.86   -7.78   453.8   6.36  117587.  2.62
2014  54 18  3 71    8.94   -7.75   453.8   6.36  117587.  2.62
2014  54 18  4 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18  5 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18  6 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18  7 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18  8 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18  9 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 10 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 11 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 12 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 13 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 14 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 15 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 16 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 17 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 18 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 19 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 20 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 21 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 22 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 23 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 24 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 25 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 26 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 27 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 28 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 29 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 30 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 31 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 32 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 33 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 34 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 35 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 36 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 37 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 38 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 39 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 40 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 41 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 42 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 43 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 44 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 45 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 46 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 47 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 48 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 49 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 50 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 51 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 52 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 53 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  54 18 54 71    7.46   -0.80 99999.9 999.99 9999999. 99.99
2014  54 18 55 71    7.48   -0.83   453.9  11.10   74503.  4.57
2014  54 18 56 71    7.67   -0.93   453.9  11.10   74493.  4.57
2014  54 18 57 71    7.57   -1.70   453.9  11.69   63020.  4.82
2014  54 18 58 71    7.54   -1.86   454.6  10.71   71738.  4.43
2014  54 18 59 71    7.70   -1.59   452.4  11.06   71425.  4.53
2014  54 19  0 71    7.54   -1.29   453.2  11.51   71726.  4.73
2014  54 19  1 71    7.50   -1.50   453.0  11.67   73695.  4.79
2014  54 19  2 71    7.47   -1.44   451.6  11.65   77590.  4.75
2014  54 19  3 71    7.45   -1.50   451.9  10.79   73746.  4.41
2014  54 19  4 71    7.72   -0.98   453.1  11.82   73157.  4.85
2014  54 19  5 71    7.57   -0.57   453.1  11.29   74916.  4.64
2014  54 19  6 71    7.65   -1.05   452.8  11.26   74598.  4.62
2014  54 19  7 71    7.72   -0.39   450.6  11.47   70119.  4.66
2014  54 19  8 71    7.34   -0.41   452.3  10.88   69658.  4.45
2014  54 19  9 71    7.29   -1.15   452.5  12.62   73461.  5.17
2014  54 19 10 71    7.34   -1.79   452.9  11.74   73726.  4.82
2014  54 19 11 71    7.42   -1.61   452.8  11.75   73771.  4.82
2014  54 19 12 71    7.34   -0.99   450.9  12.30   75321.  5.00
2014  54 19 13 71    6.98   -1.11   452.6  12.40   68826.  5.08
2014  54 19 14 71    7.06   -0.88   450.0  12.93   70292.  5.24
2014  54 19 15 71    7.29   -0.86   449.4  12.79   71413.  5.17
2014  54 19 16 71    7.28   -0.90   449.1  12.29   72655.  4.96
2014  54 19 17 71    7.35   -0.97   449.8  11.76   69607.  4.76
2014  54 19 18 71    7.28   -1.11   448.4  10.93   74613.  4.40
2014  54 19 19 71    7.25   -1.24   447.5  11.34   75052.  4.54
2014  54 19 20 71    7.09   -0.49   447.1  11.03   78204.  4.41
2014  54 19 21 71    7.47   -0.68   449.8  13.20   65748.  5.34
2014  54 19 22 71    7.64   -0.81   449.9  13.28   65267.  5.38
2014  54 19 23 71    7.68   -1.13 99999.9 999.99 9999999. 99.99
2014  54 19 24 71    7.60   -1.06   448.5  10.60   57979.  4.26
2014  54 19 25 71    8.20   -1.12   447.8   9.91   62315.  3.97
2014  54 19 26 71    8.39   -0.77   446.2   8.34   72353.  3.32
2014  54 19 27 71    8.20   -0.45   443.1   9.34   62884.  3.67
2014  54 19 28 71    8.16   -0.46   444.5  10.01   61742.  3.96
2014  54 19 29 71    8.25   -0.52   442.1   9.87   63747.  3.86
2014  54 19 30 71    8.28   -0.56   441.6   9.76   64397.  3.81
2014  54 19 31 71    8.33   -0.57   442.1   9.23   65253.  3.61
2014  54 19 32 71    8.43   -0.54   441.7   9.02   65068.  3.52
2014  54 19 33 71    8.37   -0.58   442.3   9.02   66472.  3.53
2014  54 19 34 71    8.32   -0.72   442.4   9.02   66636.  3.53
2014  54 19 35 71    8.37   -0.87 99999.9 999.99 9999999. 99.99
2014  54 19 36 71    8.33   -0.82   442.7   9.41   62621.  3.69
2014  54 19 37 71    8.11   -0.33   442.8   9.41   62621.  3.69
2014  54 19 38 71    7.57   -0.28   440.7  10.44   67175.  4.06
2014  54 19 39 99 9999.99 9999.99   440.7  10.44   67175.  4.06
2014  54 19 40 71    7.53   -0.25 99999.9 999.99 9999999. 99.99
2014  54 19 41 71    7.69   -0.54   441.5  10.57   71807.  4.12
2014  54 19 42 71    7.83   -0.25   444.6   9.67   69402.  3.82
2014  54 19 43 71    7.63   -0.64   444.3  10.87   64729.  4.29
2014  54 19 44 71    7.64   -0.79   448.7   9.76   77153.  3.93
2014  54 19 45 71    7.53   -0.61   448.8   9.74   77412.  3.92
2014  54 19 46 71    7.51   -0.60   448.6  10.12   68439.  4.07
2014  54 19 47 71    7.47   -0.71   448.6  10.12   68439.  4.07
2014  54 19 48 71    7.48   -0.57 99999.9 999.99 9999999. 99.99
2014  54 19 49 71    7.50   -0.91   448.3   9.90   66764.  3.98
2014  54 19 50 71    7.76   -0.89   449.9  10.00   64203.  4.05
2014  54 19 51 71    7.90   -0.76   450.2   9.75   64263.  3.95
2014  54 19 52 71    8.06   -1.33   450.4   9.41   64607.  3.82
2014  54 19 53 71    8.21   -1.46   452.3   9.56   61836.  3.91
2014  54 19 54 71    8.23   -0.26   452.3   9.56   61836.  3.91
2014  54 19 55 71    8.56   -1.86   447.5   9.92   62007.  3.97
2014  54 19 56 71    8.66   -1.20   447.5   9.92   62007.  3.97
2014  54 19 57 71    8.52   -0.81 99999.9 999.99 9999999. 99.99
2014  54 19 58 71    8.50   -0.76 99999.9 999.99 9999999. 99.99
2014  54 19 59 71    8.52   -0.42 99999.9 999.99 9999999. 99.99
2014  54 20  0 71    8.51   -0.95 99999.9 999.99 9999999. 99.99
2014  54 20  1 71    8.52   -1.63 99999.9 999.99 9999999. 99.99
2014  54 20  2 71    8.40   -1.72 99999.9 999.99 9999999. 99.99
2014  54 20  3 71    8.43   -1.71 99999.9 999.99 9999999. 99.99
2014  54 20  4 71    8.08   -0.16 99999.9 999.99 9999999. 99.99
2014  54 20  5 71    7.89   -0.97 99999.9 999.99 9999999. 99.99
2014  54 20  6 71    8.02   -1.01 99999.9 999.99 9999999. 99.99
2014  54 20  7 71    7.98   -0.90 99999.9 999.99 9999999. 99.99
2014  54 20  8 71    8.07    0.15 99999.9 999.99 9999999. 99.99
2014  54 20  9 71    8.20   -0.94 99999.9 999.99 9999999. 99.99
2014  54 20 10 71    8.14   -1.14 99999.9 999.99 9999999. 99.99
2014  54 20 11 71    8.16   -1.33 99999.9 999.99 9999999. 99.99
2014  54 20 12 71    8.36   -1.89 99999.9 999.99 9999999. 99.99
2014  54 20 13 71    8.22   -1.95 99999.9 999.99 9999999. 99.99
2014  54 20 14 71    8.21   -1.60 99999.9 999.99 9999999. 99.99
2014  54 20 15 71    8.19   -1.08 99999.9 999.99 9999999. 99.99
2014  54 20 16 71    8.06   -1.59 99999.9 999.99 9999999. 99.99
2014  54 20 17 71    7.66    1.08 99999.9 999.99 9999999. 99.99
2014  54 20 18 71    7.03    1.59 99999.9 999.99 9999999. 99.99
2014  54 20 19 71    7.03    0.73 99999.9 999.99 9999999. 99.99
2014  54 20 20 71    7.44   -0.56 99999.9 999.99 9999999. 99.99
2014  54 20 21 71    7.71   -0.49 99999.9 999.99 9999999. 99.99
2014  54 20 22 71    5.99   -0.67 99999.9 999.99 9999999. 99.99
2014  54 20 23 71    4.83   -0.62 99999.9 999.99 9999999. 99.99
2014  54 20 24 71    5.26   -0.21 99999.9 999.99 9999999. 99.99
2014  54 20 25 71    5.13   -0.17 99999.9 999.99 9999999. 99.99
2014  54 20 26 71    5.36   -0.03 99999.9 999.99 9999999. 99.99
2014  54 20 27 71    6.02    0.46 99999.9 999.99 9999999. 99.99
2014  54 20 28 71    5.86    0.18 99999.9 999.99 9999999. 99.99
2014  54 20 29 71    5.87    0.86 99999.9 999.99 9999999. 99.99
2014  54 20 30 71    4.91    0.54 99999.9 999.99 9999999. 99.99
2014  54 20 31 71    4.91    1.45 99999.9 999.99 9999999. 99.99
2014  54 20 32 71    5.16    2.41 99999.9 999.99 9999999. 99.99
2014  54 20 33 71    4.77    1.94 99999.9 999.99 9999999. 99.99
2014  54 20 34 71    4.12    0.20 99999.9 999.99 9999999. 99.99
2014  54 20 35 71    4.00   -0.48 99999.9 999.99 9999999. 99.99
2014  54 20 36 71    3.93   -0.74 99999.9 999.99 9999999. 99.99
2014  54 20 37 71    2.47    0.63 99999.9 999.99 9999999. 99.99
2014  54 20 38 71    2.60    0.45 99999.9 999.99 9999999. 99.99
2014  54 20 39 71    2.02   -0.51 99999.9 999.99 9999999. 99.99
2014  54 20 40 71    3.36   -1.71 99999.9 999.99 9999999. 99.99
2014  54 20 41 71    4.87   -2.92 99999.9 999.99 9999999. 99.99
2014  54 20 42 71    4.66   -2.91 99999.9 999.99 9999999. 99.99
2014  54 20 43 71    3.58   -1.77 99999.9 999.99 9999999. 99.99
2014  54 20 44 71    3.83   -1.58 99999.9 999.99 9999999. 99.99
2014  54 20 45 71    4.13   -0.36 99999.9 999.99 9999999. 99.99
2014  54 20 46 71    3.66   -0.05 99999.9 999.99 9999999. 99.99
2014  54 20 47 71    4.17   -0.06 99999.9 999.99 9999999. 99.99
2014  54 20 48 71    3.96   -0.32 99999.9 999.99 9999999. 99.99
2014  54 20 49 71    2.61    0.38   450.9  14.32  100634.  5.82
2014  54 20 50 71    3.12    0.08   451.0  14.32  100628.  5.83
2014  54 20 51 71    2.90    0.14   451.3  15.74   98353.  6.41
2014  54 20 52 71    3.46    0.44   451.7  15.21   95915.  6.21
2014  54 20 53 71    3.97    0.68   452.1  15.30   99613.  6.25
2014  54 20 54 71    4.49    0.56   451.9  14.06   99152.  5.74
2014  54 20 55 71    4.26    0.42   452.1  14.22   95466.  5.81
2014  54 20 56 71    4.38   -0.30   451.5  13.22  104259.  5.39
2014  54 20 57 71    3.73   -0.53   453.5  13.80  100163.  5.68
2014  54 20 58 71    4.23    0.02   452.5  13.47  101472.  5.52
2014  54 20 59 71    4.06    0.52   452.9  14.29  100527.  5.86
2014  54 21  0 71    3.14    0.64   453.5  13.29  100700.  5.47
2014  54 21  1 71    3.45    0.32   454.2  14.28   99834.  5.89
2014  54 21  2 71    3.05   -0.22   455.7  13.70   98569.  5.69
2014  54 21  3 71    3.27    0.02   455.3  13.33  103220.  5.53
2014  54 21  4 71    3.03    0.42   453.4  13.20  104790.  5.43
2014  54 21  5 71    3.49    0.41   454.2  13.50  103142.  5.57
2014  54 21  6 71    3.13    0.49   453.1  12.50  101261.  5.13
2014  54 21  7 71    2.88    0.59   452.8  13.81  102847.  5.66
2014  54 21  8 71    3.09    1.27   453.4  13.19  103394.  5.42
2014  54 21  9 71    2.94    1.59   453.8  13.21  107554.  5.44
2014  54 21 10 71    3.07    2.52   452.1  12.86  112238.  5.26
2014  54 21 11 71    2.53    2.12   454.4  12.38  113306.  5.11
2014  54 21 12 71    2.07    0.87   454.2  12.57  116952.  5.19
